Date,Category,Demand,Units Sold,Units Ordered,Inventory Level,Price,Discount,Competitor Pricing,month,dayofweek,lag_7,lag_14,log_Demand,log_Price,log_Discount,log_Inventory Level,log_Units Sold,log_Units Ordered,log_Competitor Pricing,log_lag_7,log_lag_14,OLS_Prediction,Bayesian_Prediction,Actual_Demand
2022-07-23,Clothing,2092.0,1789.0,2288.0,314.6875,74.22875,10.625,78.51625,7.0,5.0,1714.0,1565.0,7.646353722445999,4.32053347172227,2.45315795147342,5.754752800228271,7.489970898834801,7.735870319952567,4.375961403288661,7.44716835960004,7.356279876550748,2102.3724714161344,2102.4392028968637,2091.9999999999995
2022-07-24,Groceries,3733.0,2902.0,3118.0,260.95,45.33425,12.5,46.8175,7.0,6.0,4106.0,3759.0,8.225235324101668,3.8358814284395395,2.6026896854443837,5.5681536458542285,7.97349996402463,8.045267716607803,3.867391681282552,8.320448113956559,8.23217423638394,3474.069866644037,3474.153252797897,3732.9999999999995
2022-07-24,Electronics,577.0,450.0,50.0,217.16666666666666,67.3575,10.416666666666666,69.60333333333334,7.0,6.0,661.0,735.0,6.359573868672378,4.2247512864844445,2.4350742760401247,5.385259296681845,6.111467339502679,3.9318256327243257,4.257077357737797,6.495265555937008,6.601230118728877,502.220916400946,502.19172510829964,577.0000000000001
2022-07-24,Furniture,574.0,532.0,100.0,179.44444444444446,102.23611111111111,11.11111111111111,97.63388888888889,7.0,6.0,687.0,772.0,6.354370040797351,4.637018705709238,2.4941233048929243,5.195422943385404,6.278521424165844,4.61512051684126,4.591414903255705,6.5337888379333435,6.650279048587422,602.7117908163666,602.607478192328,574.0000000000001
2022-07-24,Toys,351.0,312.0,256.0,109.0,21.24642857142857,6.785714285714286,21.823571428571427,7.0,6.0,447.0,463.0,5.863631175598097,3.102181482084896,2.052290552613885,4.700480365792417,5.746203190540153,5.54907608489522,3.127793836507925,6.104793232414985,6.139884552226255,368.8508374057599,368.86694523317396,350.9999999999999
2022-07-24,Clothing,1811.0,1507.0,1650.0,273.125,70.16312500000001,12.8125,73.51375,7.0,6.0,1933.0,1927.0,7.502186486602924,4.264974776954248,2.6255739792779718,5.613584206738052,7.318539548567902,7.409136443920128,4.310983672114108,7.56734567601324,7.564238475170491,1784.31625267866,1784.42836690141,1810.999999999999
2022-07-25,Furniture,1441.0,1224.0,2854.0,170.83333333333334,126.14166666666668,8.055555555555555,127.54000000000002,7.0,0.0,697.0,884.0,7.273786317844895,4.845301950331156,2.203378442910598,5.146525014788905,7.110696122978827,7.956827122090111,4.85624013994314,6.548219102762372,6.785587645007929,1434.7047111888717,1434.5709538746742,1441.0000000000005
2022-07-25,Electronics,1350.0,1058.0,2369.0,232.91666666666666,86.3625,10.0,88.20666666666666,7.0,0.0,700.0,731.0,7.208600337960199,4.470066128803247,2.3978952727983707,5.454964926573882,6.9650803456014065,7.7706452341291765,4.490955775208733,6.55250788703459,6.595780513961311,1243.0575222160328,1243.0172455652564,1350.0000000000002
2022-07-25,Toys,1394.0,1188.0,2523.0,114.0,26.559285714285714,12.142857142857142,27.357142857142858,7.0,0.0,349.0,285.0,7.240649694255466,3.3163395283308463,2.575878427993727,4.74493212836325,7.080867896690782,7.8336002236611035,3.344878951071932,5.857933154483459,5.655991810819852,1392.0502615621144,1391.7249632368885,1393.9999999999998
2022-07-25,Clothing,1429.0,1147.0,1227.0,250.5625,64.3675,10.0,66.82625,7.0,0.0,1412.0,1596.0,7.265429723253953,4.180025193050582,2.3978952727983707,5.5276914676128825,7.045776576879511,7.113142108707088,4.216949288157697,7.253470382684528,7.3758821482150125,1345.7502102272051,1345.8229856867001,1428.9999999999998
2022-07-25,Groceries,5829.0,4861.0,9693.0,295.95,53.371,12.375,54.05575,7.0,0.0,3558.0,3690.0,8.670772279344538,3.9958309234845513,2.59338729278207,5.693563774461869,8.48920515487607,9.17926241640532,4.008346308213661,8.177234885510194,8.213652703029998,5784.433804044454,5783.941285281023,5829.0
2022-07-26,Toys,1813.0,1133.0,2532.0,93.64285714285714,29.40642857142857,11.785714285714286,29.648571428571426,7.0,1.0,475.0,412.0,7.503289630675082,3.4146540522217714,2.5483284762254965,4.550110408805064,7.033506484287697,7.837159650001675,3.42258605211397,6.16541785423142,6.023447592961033,1346.0300539664327,1345.7565054800696,1812.9999999999993
2022-07-26,Clothing,2057.0,1632.0,1192.0,276.8125,73.213125,10.9375,74.549375,7.0,1.0,1633.0,1622.0,7.629489916393995,4.306941021323164,2.4796847058068487,5.626946425708224,7.398174092970465,7.084226422097916,4.324786416017422,7.3987862754199485,7.392031567514591,1893.8168424765117,1893.7152896479902,2057.0
2022-07-26,Groceries,6857.0,5249.0,8773.0,293.825,58.427,10.25,58.8645,7.0,1.0,3700.0,3712.0,8.833171133022866,4.084748668548654,2.4203681286504293,5.686381959976034,8.565983355585669,9.07954808172616,4.092083675008312,8.216358332386156,8.21959545417708,6210.530505225471,6209.78868331912,6857.0
2022-07-26,Electronics,1438.0,1170.0,2920.0,210.75,84.765,14.166666666666666,81.33166666666666,7.0,1.0,621.0,831.0,7.271703706887368,4.451610997861788,2.719100037288795,5.355406333532164,7.065613363597717,7.979681302387741,4.410755804839997,6.432940092739179,6.723832440821209,1380.0706650304317,1379.8618773258393,1438.0
2022-07-26,Furniture,1607.0,1317.0,2637.0,159.72222222222223,125.53944444444444,11.38888888888889,128.29,7.0,1.0,595.0,771.0,7.382746449738912,4.840554073353833,2.516800013563954,5.079677547079971,7.183870715062453,7.87777633327726,4.8620579432664615,6.39024066706535,6.648984550024776,1535.9405406026176,1535.7285735592604,1607.0000000000005
2022-07-27,Furniture,1605.0,1270.0,1918.0,156.0,123.03,12.777777777777779,126.88333333333334,7.0,2.0,675.0,763.0,7.381501894506707,4.820523471827238,2.6230569882688175,5.056245805348308,7.147559271189454,7.5595594960077,4.851118389955564,6.516193076042964,6.638567789166521,1481.353352359676,1481.1733141495554,1605.0
2022-07-27,Clothing,1784.0,1646.0,1302.0,348.0,70.1125,9.6875,73.061875,7.0,2.0,1760.0,1925.0,7.487173694213739,4.264263130076766,2.3690748342628787,5.855071922202427,7.4067107301776405,7.172424577124845,4.304900892475278,7.473637108496206,7.563200592358071,1907.1062371597282,1907.1333492009765,1783.9999999999995
2022-07-27,Electronics,1407.0,1049.0,656.0,206.33333333333334,85.59583333333335,10.416666666666666,91.875,7.0,2.0,541.0,604.0,7.249925536717988,4.4612517004770815,2.4350742760401247,5.33432780407107,6.956545443151569,6.48768401848461,4.531254503037923,6.295266001439646,6.405228458030842,1187.9205043594147,1187.7891448089267,1406.9999999999998
2022-07-27,Toys,1626.0,1091.0,1731.0,127.28571428571429,28.139999999999997,11.428571428571429,30.070714285714285,7.0,2.0,263.0,461.0,7.394493107219038,3.3721118007670587,2.5199979695992702,4.8542599192468865,6.9957661563048505,7.4570320891223805,3.4362657127034386,5.575949103146316,6.135564891081739,1251.3677234545355,1251.1142077943643,1626.0
2022-07-27,Groceries,6053.0,4420.0,4952.0,286.75,55.95425,10.625,58.48199999999999,7.0,2.0,3672.0,3919.0,8.708474489581665,4.042248313974417,2.45315795147342,5.662092047601992,8.394121193826242,8.507748732588238,4.08567374577447,8.208764045819667,8.273846932784508,5193.270949016705,5192.957486160488,6053.0000000000055
2022-07-28,Furniture,1511.0,1046.0,1671.0,167.38888888888889,123.9361111111111,10.0,130.2161111111111,7.0,3.0,554.0,646.0,7.321188556739478,4.827802495529382,2.3978952727983707,5.126276119161639,6.953684210870537,7.421775793644647,4.8768456670738995,6.318968113746434,6.472346294500901,1215.2492125782126,1215.1529113478782,1510.9999999999993
2022-07-28,Clothing,1695.0,1324.0,613.0,293.125,69.219375,11.875,71.13312499999999,7.0,3.0,1761.0,1618.0,7.4360278163518485,4.251624270102555,2.5552874465497997,5.684004847047526,7.1891677384203225,6.419994928147142,4.27851337012999,7.474204806496124,7.389563953677635,1531.6331331972651,1531.6137993948316,1695.0000000000002
2022-07-28,Electronics,1339.0,1087.0,1494.0,231.66666666666666,85.87333333333333,9.166666666666666,92.27833333333332,7.0,3.0,565.0,703.0,7.200424892944957,4.46445111904865,2.3191143949452564,5.449606814094262,6.992096427415888,7.3098814858247865,4.535587855089786,6.338594078203183,6.556778356158042,1251.4279795825885,1251.3783522436245,1339.0
2022-07-28,Toys,1358.0,1213.0,492.0,176.64285714285714,26.472857142857144,11.428571428571429,27.809285714285714,7.0,3.0,400.0,423.0,7.214504414151143,3.313198504267443,2.5199979695992702,5.179775114188146,7.101675971619444,6.20050917404269,3.360697755810458,5.993961427306569,6.049733455231958,1359.36745940638,1358.9972576530122,1357.9999999999995
2022-07-28,Groceries,6444.0,5039.0,6335.0,365.1,58.669500000000006,8.25,61.520500000000006,7.0,3.0,3526.0,3914.0,8.771059915373288,4.088821002078739,2.224623551524334,5.902906520126191,8.525161361065415,8.754002933494261,4.135494502962116,8.168202930236053,8.272570608424903,5880.3747666534855,5879.9707882663815,6443.999999999998
2022-07-29,Furniture,1147.0,943.0,323.0,239.44444444444446,122.76333333333332,4.166666666666667,131.20111111111112,7.0,4.0,671.0,700.0,7.045776576879511,4.818371139752564,1.6422277352570913,5.482489062630153,6.8501261661455,5.780743515792329,4.884324332156178,6.51025834052315,6.55250788703459,1049.9589361502021,1049.857951627576,1146.9999999999995
2022-07-29,Groceries,4860.0,4035.0,2344.0,400.25,55.036500000000004,4.25,56.772000000000006,7.0,4.0,3893.0,3847.0,8.488999457045455,4.026003264129379,1.6582280766035324,5.9945846744442255,8.3030093814735,7.76004068088038,4.056504229238921,8.267192185932146,8.255308811785596,4632.006943810104,4631.629360725572,4860.0
2022-07-29,Toys,1177.0,988.0,456.0,261.64285714285717,27.329285714285714,4.285714285714286,27.74857142857143,7.0,4.0,464.0,384.0,7.071573364211532,3.343896100474296,1.6650077635889111,5.5707951516860135,6.8966943316227125,6.124683390894205,3.3585880765678047,6.142037405587356,5.953243334287785,1107.4396465294597,1107.1931275675693,1177.0
2022-07-29,Electronics,1139.0,933.0,660.0,281.5,86.50166666666667,5.416666666666667,86.91000000000001,7.0,4.0,796.0,614.0,7.038783541388542,4.471657840801213,1.8588987720656835,5.643678550586496,6.839476438228843,6.493753839851686,4.476313563863087,6.680854678790215,6.421622267806518,1069.3916694692737,1069.2928883069105,1139.0000000000005
2022-07-29,Clothing,1639.0,1467.0,1828.0,295.9375,72.765,3.75,76.5125,7.0,4.0,1979.0,1716.0,7.402451520818244,4.30088436436953,1.55814461804655,5.69352167894714,7.291656209174461,7.511524648390866,4.350439213675997,7.590852123688581,7.448333860897476,1721.7693602751397,1721.911524514552,1638.9999999999993
2022-07-30,Furniture,1445.0,1333.0,587.0,322.8333333333333,127.27944444444444,6.944444444444445,132.9161111111111,7.0,5.0,836.0,802.0,7.27655640271871,4.854211044011432,2.0724728723637424,5.780228980149385,7.195937226475569,6.376726947898627,4.897213567424002,6.729824070489475,6.688354713946762,1495.3496309887773,1495.1561409771762,1445.0000000000002
2022-07-30,Electronics,1323.0,1135.0,685.0,355.6666666666667,91.10333333333334,4.583333333333333,94.65916666666668,7.0,5.0,750.0,825.0,7.188412736496954,4.522911135150663,1.7197859696029656,5.876801638787843,7.035268599281097,6.530877627725885,4.560791526805746,6.621405651764134,6.716594773520978,1277.8542820577097,1277.745086049463,1323.0000000000002
2022-07-30,Toys,1053.0,962.0,745.0,243.07142857142858,26.700714285714287,3.9285714285714284,27.74642857142857,7.0,5.0,471.0,477.0,6.960347729101308,3.3214581993487076,1.5950491749820008,5.497460922500033,6.870053411798126,6.61472560020376,3.358513535924484,6.156978985585555,6.169610732491456,1091.5094877047047,1091.3543788871107,1053.0000000000002
2022-07-30,Groceries,5855.0,4943.0,4056.0,540.8,57.25175,5.75,58.867,7.0,5.0,4481.0,3588.0,8.675222055641148,4.064774134912986,1.9095425048844386,6.294896929650995,8.505929999137527,8.308199063206446,4.0921254351132195,8.407824654360873,8.185628891147607,5723.378332334348,5722.991678092078,5855.0000000000055
2022-07-30,Clothing,1749.0,1454.0,1711.0,251.375,75.7025,3.75,79.695,7.0,5.0,2092.0,1714.0,7.4673710669175595,4.3399343023661405,1.55814461804655,5.530916076633002,7.282761179605593,7.445417556701687,4.390676615487786,7.646353722445999,7.44716835960004,1712.6151766343803,1712.7492625783416,1748.9999999999995
2022-07-31,Electronics,1323.0,1154.0,1227.0,316.9166666666667,90.26666666666667,4.583333333333333,95.04583333333333,7.0,6.0,577.0,661.0,7.188412736496954,4.513785624186239,1.7197859696029656,5.7617892939305575,7.051855622955894,7.113142108707088,4.564825508089687,6.359573868672378,6.495265555937008,1309.5271385778296,1309.4176542179787,1323.0000000000002
2022-07-31,Clothing,1754.0,1647.0,1978.0,269.625,74.109375,5.0,75.950625,7.0,6.0,1811.0,1933.0,7.470224135899966,4.318945384534289,1.791759469228055,5.600734098756754,7.4073177104694174,7.590346945602565,4.343163982409148,7.502186486602924,7.56734567601324,1931.3587845489221,1931.3658948070652,1753.9999999999995
2022-07-31,Groceries,5423.0,4736.0,2199.0,492.15,56.937250000000006,4.625,57.491499999999995,7.0,6.0,3733.0,4106.0,8.598588829620232,4.059360528322158,1.7272209480904839,6.200813387400003,8.463159302923751,7.696212639346407,4.0688814445355685,8.225235324101668,8.320448113956559,5378.890090895288,5378.060227884571,5423.0
2022-07-31,Toys,1391.0,1312.0,1740.0,248.57142857142858,28.812142857142856,4.285714285714286,30.475714285714286,7.0,6.0,351.0,447.0,7.238496840894365,3.3949157889421824,1.6650077635889111,5.519745161078744,7.180069874302796,7.462214939768189,3.449216273420784,5.863631175598097,6.104793232414985,1484.5849636251633,1484.298643289009,1391.0000000000005
2022-07-31,Furniture,1480.0,1273.0,1104.0,334.8888888888889,134.9061111111111,2.7777777777777777,137.73777777777778,7.0,6.0,574.0,687.0,7.300472814267799,4.9119642878510925,1.329135947279942,5.816780417443239,7.149916836132109,7.007600613951853,4.932585660658472,6.354370040797351,6.5337888379333435,1425.998288316062,1425.7664206615484,1480.0000000000005
2022-08-01,Groceries,5239.0,4447.0,3767.0,482.1,54.75725,6.75,55.527,8.0,0.0,5829.0,3558.0,8.564076777315087,4.02100744672818,2.0476928433652555,6.180223671560361,8.400209835930418,8.234299635696253,4.034718400112167,8.670772279344538,8.177234885510194,5213.828071594793,5213.691829654651,5238.999999999995
2022-08-01,Electronics,1138.0,1005.0,798.0,391.1666666666667,85.86,5.833333333333333,88.26166666666666,8.0,0.0,1350.0,700.0,7.037905963447182,4.464297627106676,1.9218125974762528,5.971686919499308,6.913737350659685,6.683360945766275,4.491572131071019,7.208600337960199,6.55250788703459,1164.281415943244,1164.3253444070983,1137.9999999999998
2022-08-01,Toys,1472.0,1489.0,1413.0,224.5,26.242142857142856,13.571428571428571,27.61642857142857,8.0,0.0,1394.0,349.0,7.29505641646263,3.304765144014882,2.6790626642289577,5.418320158942733,7.306531398939505,7.254177846456518,3.353980978481015,7.240649694255466,5.857933154483459,1766.7486899426628,1766.6411434146253,1472.0000000000002
2022-08-01,Furniture,1366.0,1221.0,423.0,315.05555555555554,125.83722222222224,5.833333333333333,132.24666666666667,8.0,0.0,1441.0,697.0,7.220373836723949,4.842904549574004,1.9218125974762528,5.755918006854483,7.108244139731541,6.049733455231958,4.892202047098286,7.273786317844895,6.548219102762372,1384.6307773087444,1384.5693180208607,1365.9999999999995
2022-08-01,Clothing,1803.0,1381.0,1634.0,224.6875,72.354375,9.0625,72.428125,8.0,0.0,1429.0,1412.0,7.4977617006225685,4.295302148345372,2.3088156427446815,5.419151299037677,7.231287004327616,7.399398083331354,4.296307036614833,7.265429723253953,7.253470382684528,1623.2353386569032,1623.167455254796,1802.999999999999
2022-08-02,Furniture,1468.0,1209.0,1467.0,292.0,121.41388888888888,11.38888888888889,126.62277777777778,8.0,1.0,1607.0,595.0,7.292337176173877,4.807407834955295,2.516800013563954,5.680172609017068,7.098375638590786,7.291656209174461,4.849078864210046,7.382746449738912,6.39024066706535,1432.8760546677604,1432.9451048585368,1467.9999999999998
2022-08-02,Toys,1536.0,1239.0,1373.0,152.78571428571428,27.055714285714288,14.285714285714286,27.603571428571428,8.0,1.0,1813.0,475.0,7.337587743538596,3.3341923290718185,2.7269186854065928,5.035560167749105,7.122866658599083,7.2254814727822945,3.3535315851544327,7.503289630675082,6.16541785423142,1503.1533047376852,1503.1151453154437,1536.0000000000005
2022-08-02,Clothing,1760.0,1517.0,1140.0,259.6875,67.57125,12.8125,68.761875,8.0,1.0,2057.0,1633.0,7.473637108496206,4.227873350676566,2.6255739792779718,5.563322371957164,7.325148957955575,7.039660349862076,4.2450876571064935,7.629489916393995,7.3987862754199485,1783.3487115587618,1783.3404090198742,1759.9999999999995
2022-08-02,Electronics,1314.0,1054.0,693.0,331.3333333333333,87.17333333333333,8.333333333333334,88.64583333333333,8.0,1.0,1438.0,621.0,7.181591944611865,4.479304574138352,2.2335922215070942,5.806138481293728,6.961296045910167,6.542471960506805,4.4958667219307085,7.271703706887368,6.432940092739179,1226.395954309135,1226.3865661593177,1314.0000000000005
2022-08-02,Groceries,5812.0,4978.0,4698.0,462.1,52.0505,11.75,53.75425,8.0,1.0,6857.0,3700.0,8.66785206770135,3.9712442900862643,2.545531271604435,6.137943013486706,8.512984346642183,8.455104999102815,4.002854991254678,8.833171133022866,8.216358332386156,5905.3487982413235,5905.383004076206,5811.999999999998
2022-08-03,Clothing,1760.0,1536.0,1208.0,279.5,67.538125,11.25,66.405,8.0,2.0,1784.0,1760.0,7.473637108496206,4.227390159783973,2.505525936990736,5.636573724962751,7.337587743538596,7.097548850614793,4.2107191991430275,7.487173694213739,7.473637108496206,1797.0980211324936,1796.980602090346,1759.9999999999995
2022-08-03,Furniture,1710.0,1432.0,2389.0,242.88888888888889,129.6961111111111,10.0,129.97777777777776,8.0,2.0,1605.0,675.0,7.444833273892193,4.872874865873132,2.3978952727983707,5.496712748173052,7.267525427828172,7.779048644925556,4.87502767352732,7.381501894506707,6.516193076042964,1709.110037127552,1709.0566026385745,1709.9999999999998
2022-08-03,Electronics,1509.0,1235.0,1171.0,313.5,91.08916666666666,7.916666666666667,92.14,8.0,2.0,1407.0,541.0,7.31986492980897,4.522757310573716,2.187922184673906,5.750984076140496,7.119635638017636,7.066466970136958,4.534103737554231,7.249925536717988,6.295266001439646,1447.2119784161791,1447.1582653741493,1509.0000000000002
2022-08-03,Groceries,5895.0,4983.0,6341.0,421.575,56.89125,8.0,58.5225,8.0,2.0,6053.0,3672.0,8.682029433869172,4.058566250533559,2.1972245773362196,6.046366945836241,8.51398806046729,8.754949455098293,4.086354392330921,8.708474489581665,8.208764045819667,5917.877050530192,5917.847897316189,5894.999999999995
2022-08-03,Toys,1586.0,1279.0,1685.0,250.07142857142858,27.40357142857143,13.928571428571429,28.14428571428571,8.0,2.0,1626.0,263.0,7.369600720526409,3.3465148917878857,2.7032769223495525,5.525737474629507,7.154615356913663,7.430114138561801,3.3722588631953245,7.394493107219038,5.575949103146316,1547.0355309018548,1547.010000736013,1586.0000000000005
2022-08-04,Furniture,1504.0,1324.0,1342.0,240.44444444444446,121.9088888888889,10.555555555555555,126.125,8.0,3.0,1511.0,554.0,7.316548177182976,4.811443340147698,2.4471663218051534,5.48663940292021,7.1891677384203225,7.202661196523238,4.845170854368724,7.321188556739478,6.318968113746434,1563.0780198590066,1563.0413831426033,1503.9999999999998
2022-08-04,Clothing,1680.0,1500.0,1814.0,309.125,69.923125,8.125,72.865,8.0,3.0,1695.0,1761.0,7.427144133408616,4.261596543969014,2.211017899468555,5.736975442011965,7.313886831633462,7.503840746698951,4.302239102773571,7.4360278163518485,7.474204806496124,1759.4802905505362,1759.5669760587612,1680.0000000000005
2022-08-04,Electronics,1328.0,1219.0,1484.0,332.75,85.87166666666667,10.0,84.00166666666667,8.0,3.0,1339.0,565.0,7.192182058713246,4.4644319338442795,2.3978952727983707,5.810392209714459,7.106606137727303,7.3031700512368,4.442670864141222,7.200424892944957,6.338594078203183,1440.0304275633043,1439.940794075149,1328.0000000000005
2022-08-04,Groceries,6017.0,5205.0,4771.0,384.775,56.36900000000001,9.0,58.00775,8.0,3.0,6444.0,3526.0,8.70251025718999,4.049504087748947,2.302585092994046,5.955254297957269,8.55756708555451,8.470520783217808,4.0776687912114875,8.771059915373288,8.168202930236053,6161.925018084516,6161.694672239729,6016.999999999999
2022-08-04,Toys,1532.0,1293.0,1494.0,232.92857142857142,28.602857142857143,8.214285714285714,30.29285714285714,8.0,3.0,1358.0,400.0,7.334981878871814,3.3878708817682925,2.2207550747464135,5.455015818454093,7.165493475060845,7.3098814858247865,3.443389865204594,7.214504414151143,5.993961427306569,1536.7679264427688,1536.7594963744489,1532.0000000000005
2022-08-05,Toys,1336.0,1183.0,784.0,217.21428571428572,26.825714285714287,11.428571428571429,27.650000000000002,8.0,4.0,1177.0,464.0,7.198183577101943,3.32596056747774,2.5199979695992702,5.385477541990437,7.076653815443951,6.665683717782408,3.3551534431607486,7.071573364211532,6.142037405587356,1390.039637266146,1389.926239939763,1336.0000000000002
2022-08-05,Electronics,1236.0,1045.0,1284.0,286.5,89.64083333333333,6.25,86.36416666666666,8.0,4.0,1139.0,796.0,7.1204443723924875,4.506904810558041,1.9810014688665833,5.661222860237405,6.952728644624869,7.158513997329321,4.4700852062194025,7.038783541388542,6.680854678790215,1227.2443089944572,1227.157421370515,1235.9999999999995
2022-08-05,Groceries,6007.0,5152.0,5387.0,331.3,55.80425,10.5,55.629999999999995,8.0,4.0,4860.0,3893.0,8.700847193443972,4.039611146871596,2.4423470353692043,5.806038175360548,8.547334348328224,8.591929537530255,4.036538880125714,8.488999457045455,8.267192185932146,6091.423489178321,6090.718545116657,6007.0000000000055
2022-08-05,Furniture,1473.0,1268.0,1355.0,257.05555555555554,125.80111111111111,8.61111111111111,129.14111111111112,8.0,4.0,1147.0,671.0,7.295735072749282,4.842619804670657,2.2629198366016143,5.553174893351774,7.1459844677143876,7.212294468500341,4.86861933184437,7.045776576879511,6.51025834052315,1480.8280281745215,1480.753883019689,1472.9999999999998
2022-08-05,Clothing,1706.0,1452.0,1780.0,266.875,71.31875,6.875,72.8,8.0,4.0,1639.0,1979.0,7.442492722794441,4.281083431642511,2.063693184711697,5.590520453793741,7.2813856635702825,7.484930283289661,4.301358731606427,7.402451520818244,7.590852123688581,1704.9975128037445,1705.027380975805,1706.0000000000005
2022-08-06,Toys,1364.0,1049.0,1125.0,228.07142857142858,28.315714285714286,7.142857142857143,28.09642857142857,8.0,5.0,1053.0,471.0,7.21890970761906,3.3781236959973597,2.097141118779237,5.434033870077896,6.956545443151569,7.026426808699636,3.3706154371413923,6.960347729101308,6.156978985585555,1241.2272984329963,1241.1220734977123,1364.0000000000002
2022-08-06,Furniture,1708.0,1549.0,501.0,223.55555555555554,130.33666666666667,8.61111111111111,137.0011111111111,8.0,5.0,1445.0,836.0,7.443663683115591,4.8777640010184,2.2629198366016143,5.414123140067401,7.346010209913293,6.218600119691729,4.9272617366545814,7.27655640271871,6.729824070489475,1764.2625613895027,1764.0504383418845,1707.9999999999995
2022-08-06,Clothing,1959.0,1659.0,1781.0,250.0,75.38875,7.5,73.936875,8.0,5.0,1749.0,2092.0,7.580699752224563,4.335835434021036,2.1400661634962708,5.5254529391317835,7.414572881350589,7.485491608030754,4.316646092469383,7.4673710669175595,7.646353722445999,1947.90194512668,1947.763567863483,1958.9999999999995
2022-08-06,Groceries,6302.0,4896.0,5778.0,398.75,58.56425,9.125,60.681,8.0,5.0,5855.0,4481.0,8.74878098951311,4.087055561885224,2.315007612992603,5.9908393517140635,8.496378051702317,8.661985936317778,4.121975941834415,8.675222055641148,8.407824654360873,5812.140732012092,5812.150436316331,6301.999999999997
2022-08-06,Electronics,1195.0,1045.0,749.0,283.3333333333333,88.04333333333334,8.333333333333334,85.19416666666667,8.0,5.0,1323.0,750.0,7.086737934510577,4.4891231426247575,2.2335922215070942,5.650147258823569,6.952728644624869,6.620073206530356,4.456602503299356,7.188412736496954,6.621405651764134,1222.2679027687736,1222.1637452134974,1194.9999999999998
2022-08-07,Electronics,1270.0,1038.0,435.0,255.41666666666666,82.90333333333334,10.833333333333334,84.76083333333334,8.0,6.0,1323.0,577.0,7.147559271189454,4.4296653425210595,2.4709204078132605,5.546803725534041,6.946013991099227,6.077642243349034,4.451562414315083,7.188412736496954,6.359573868672378,1204.017304738697,1203.940520906978,1270.0000000000002
2022-08-07,Toys,1407.0,1245.0,720.0,258.7857142857143,26.541428571428572,12.142857142857142,27.549285714285713,8.0,6.0,1391.0,351.0,7.249925536717988,3.315691364556064,2.575878427993727,5.55985711537173,7.1276936993473985,6.580639137284949,3.3516319170249718,7.238496840894365,5.863631175598097,1466.7854047245735,1466.683893350246,1406.9999999999998
2022-08-07,Furniture,1336.0,1054.0,1541.0,257.1666666666667,120.82833333333332,9.722222222222221,125.94055555555555,8.0,6.0,1480.0,574.0,7.198183577101943,4.80261295000789,2.3723184310087206,5.553605371188814,6.961296045910167,7.340835554123275,4.843718910389588,7.300472814267799,6.354370040797351,1259.8900379515244,1259.9750625959487,1336.0000000000002
2022-08-07,Clothing,1786.0,1582.0,835.0,244.25,73.784375,7.5,74.8175,8.0,6.0,1754.0,1811.0,7.488293515159428,4.314608972785467,2.1400661634962708,5.502278098445473,7.367077059881012,6.728628613084702,4.328329136714185,7.470224135899966,7.502186486602924,1829.0362254589854,1828.900399566312,1785.9999999999993
2022-08-07,Groceries,6400.0,5352.0,7588.0,369.325,55.247749999999996,12.875,57.038,8.0,6.0,5423.0,3733.0,8.764209507142004,4.029766040284508,2.630088659632498,5.914380998468116,8.585412430393381,8.934455109403913,4.061097968428465,8.598588829620232,8.225235324101668,6398.094865159289,6397.890498403492,6400.000000000005
2022-08-08,Electronics,1153.0,1003.0,579.0,321.6666666666667,83.92,6.25,85.58166666666666,8.0,0.0,1138.0,1350.0,7.050989447068045,4.441709636835055,1.9810014688665833,5.7766197986084675,6.911747300251674,6.363028103540465,4.461088091847805,7.037905963447182,7.208600337960199,1145.275690366691,1145.265438347946,1153.0000000000005
2022-08-08,Groceries,5612.0,4893.0,4694.0,378.55,54.08775000000001,11.0,53.859249999999996,8.0,0.0,5239.0,5829.0,8.6328406149422,4.008927368392435,2.4849066497880004,5.938986340462777,8.495765244002618,8.454253391642363,4.004770814253046,8.564076777315087,8.670772279344538,5753.01576290487,5752.589976807989,5612.000000000005
2022-08-08,Furniture,1484.0,1378.0,1895.0,294.44444444444446,127.27277777777778,8.055555555555555,129.57888888888888,8.0,0.0,1366.0,1441.0,7.3031700512368,4.854159072786156,2.203378442910598,5.688480813906801,7.229113877793302,7.547501682814967,4.87197755667717,7.220373836723949,7.273786317844895,1608.9075739867442,1608.9137961579977,1484.0000000000005
2022-08-08,Clothing,1647.0,1347.0,1302.0,250.0,69.31125,10.625,68.354375,8.0,0.0,1803.0,1429.0,7.4073177104694174,4.252931814462935,2.45315795147342,5.5254529391317835,7.206377291472252,7.172424577124845,4.239229230567699,7.4977617006225685,7.265429723253953,1590.1199359019306,1590.0733941293172,1647.0000000000007
2022-08-08,Toys,1429.0,1243.0,1228.0,250.35714285714286,26.42142857142857,13.214285714285714,26.759999999999998,8.0,0.0,1472.0,1394.0,7.265429723253953,3.3113247723914934,2.654247495109234,5.526874807706327,7.126087273299125,7.113956109566034,3.3235961356386037,7.29505641646263,7.240649694255466,1468.8341118675373,1468.834836558618,1428.9999999999998
2022-08-09,Groceries,6541.0,5827.0,5269.0,389.175,57.646249999999995,9.25,60.904250000000005,8.0,1.0,5812.0,6857.0,8.785998208098329,4.071523634436398,2.327277705584417,5.966595356428617,8.670429167315095,8.569785641535407,4.125588836461246,8.66785206770135,8.833171133022866,6805.321405297386,6805.215068548878,6540.999999999998
